pitch [deg],pAtm [hPa],Tatm [C],rho [km/m3],Qinf [Pa],Vinf [m/s],Ps (gauge) [Pa],Pt (gauge) [Pa],n [Hz],J [-],P1 (gauge) [Pa],P2 (gauge) [Pa],P3 (gauge) [Pa],P4 (gauge) [Pa],P5 (gauge) [Pa],X [m],Y [m],Z [m]
30,1026.52074,12.9408,1.249977,562.610368,30.003222,24.361986,587.605978,61.526906,1.199911235,372.769634,371.435316,361.450916,365.402554,585.907599,0.09667,0.19958,0
30,1026.52908,12.94,1.24999,562.301202,29.994813,24.356134,587.357697,61.517105,1.199766055,373.24175,376.325935,375.362841,376.258711,600.621974,0.09667,0.19673,0
30,1026.51582,12.94,1.249974,562.583263,30.002529,24.67438,588.132605,61.525068,1.199919366,391.780541,399.171774,396.760197,390.433633,628.743547,0.09667,0.19248,0
30,1026.46066,12.94,1.249907,562.400555,29.998463,24.807005,587.99827,61.512,1.200011634,397.380045,406.072536,407.842813,399.267095,640.89675,0.09667,0.18689,0
30,1026.4814,12.952,1.24988,562.196391,29.993343,24.494347,587.306144,61.509299,1.199859508,400.917121,412.11475,417.87337,406.222036,650.695938,0.09667,0.18001,0
30,1026.51242,12.956,1.2499,562.598311,30.003819,24.769394,588.15864,61.506624,1.200330793,405.498351,419.711438,431.970056,415.764772,664.470679,0.09667,0.17191,0
30,1026.50052,12.9488,1.249917,562.517993,30.001474,24.77998,587.962623,61.514411,1.200085044,407.961221,424.75704,441.787903,421.675016,673.408615,0.09667,0.16267,0
30,1026.51666,12.9456,1.249951,562.28193,29.994774,24.827849,587.84913,61.517665,1.199753573,409.109933,428.06884,449.320818,426.411772,679.989565,0.09667,0.15239,0
30,1026.50052,12.9576,1.249879,562.134445,29.991705,24.812265,587.704148,61.530883,1.199373113,407.295924,428.492555,453.611234,428.300927,682.362407,0.09667,0.14118,0
30,1026.50044,12.96,1.249868,562.192594,29.993383,24.933646,587.905876,61.516131,1.199727851,403.281675,424.635791,451.591212,426.26001,678.5015,0.09667,0.12914,0
30,1026.49758,12.96,1.249865,562.130457,29.991767,24.875454,587.694083,61.537693,1.199242865,396.055955,417.202488,445.229042,420.587189,669.865508,0.09667,0.11641,0
30,1026.50282,12.96,1.249871,562.282452,29.995745,25.102961,588.138058,61.533216,1.199489194,388.029576,406.667792,432.907106,412.078365,655.961266,0.09667,0.10311,0
30,1026.5042,12.9612,1.249867,562.391393,29.998694,25.092046,588.236034,61.537404,1.19952548,376.674992,391.454941,412.282485,397.129256,633.596156,0.09667,0.08938,0
30,1026.49636,12.96,1.249863,562.218797,29.994142,25.361635,588.318687,61.536957,1.199352176,370.161469,376.764573,388.546404,382.32585,611.824133,0.09667,0.07536,0
30,1026.5142,12.9608,1.249881,562.495066,30.001291,25.044703,588.318945,61.519689,1.199974764,366.339412,358.981284,354.519191,361.641784,579.820725,0.09667,0.0612,0
30,1026.49724,12.9612,1.249859,562.899029,30.012331,23.824122,587.373473,61.51122,1.200581612,382.613067,373.66488,359.234167,365.948702,584.01556,0.11889,0.25,0
30,1026.4692,12.9672,1.249799,562.095948,29.991639,23.739169,586.747899,61.509237,1.19979255,381.973281,373.104138,358.457889,365.489344,582.886758,0.11889,0.23972,0
30,1026.47016,12.9744,1.249768,562.270585,29.996661,23.638763,586.614082,61.504844,1.200079161,381.568107,372.634071,358.140166,365.277555,581.877229,0.11889,0.23049,0
30,1026.50186,12.9792,1.249786,562.517091,30.003024,23.829514,586.933657,61.520529,1.200027695,381.651218,372.697328,358.504904,365.738025,582.151361,0.11889,0.22239,0
30,1026.49242,12.9816,1.249764,562.466489,30.001938,23.982457,587.23875,61.517405,1.200045196,381.552328,372.812922,358.816898,366.051543,582.749326,0.11889,0.2155,0
30,1026.48824,12.9804,1.249764,562.315111,29.997899,24.072342,587.150903,61.531472,1.199609329,381.099945,372.528604,358.556782,365.710874,583.124724,0.11889,0.20991,0
30,1026.5049,12.9816,1.249779,562.324795,29.997976,23.956353,587.042151,61.532664,1.19958917,378.482963,370.728405,356.6523,363.794606,581.352655,0.11889,0.20567,0
30,1026.52854,12.9812,1.24981,562.154097,29.993057,23.887246,586.815293,61.524934,1.199543156,374.643612,369.006516,356.559327,362.680552,580.409103,0.11889,0.20281,0
30,1026.511,12.9984,1.249713,562.593184,30.005926,24.378227,587.859259,61.540792,1.199748605,373.963978,369.893004,359.182487,364.22806,582.892532,0.11889,0.20138,0
30,1026.499,13,1.249692,562.292658,29.99817,24.267827,587.440414,61.519944,1.199844959,373.476026,369.851445,359.525851,364.320051,583.193828,0.11889,0.20102,0
30,1026.49168,13,1.249683,562.29,29.998206,24.219498,587.367955,61.507627,1.20008667,372.34855,370.088686,361.252804,365.002243,584.773024,0.11889,0.19958,0
30,1026.47306,13,1.24966,562.42277,30.00202,24.33575,587.445996,61.520738,1.199983461,371.517822,373.596429,369.658395,371.983423,594.201471,0.11889,0.19673,0
30,1026.47028,13,1.249657,562.360017,30.000386,24.367443,587.476902,61.51297,1.200069635,389.073801,396.695293,397.514908,390.580009,628.510513,0.11889,0.19248,0
30,1026.43616,13,1.249615,562.363719,30.000984,24.393679,587.621884,61.508589,1.200179033,397.235387,405.940173,408.305852,399.569954,641.684609,0.11889,0.18689,0
30,1026.42312,13,1.249599,562.291282,29.999242,24.261317,587.363085,61.507012,1.200140115,401.140746,412.420833,419.066207,406.827166,652.344365,0.11889,0.18001,0
30,1026.42066,13,1.249596,562.154097,29.995618,24.271969,587.161162,61.525247,1.199639477,404.942539,419.055879,431.314298,415.059888,664.321299,0.11889,0.17191,0
30,1026.43908,13,1.249619,562.284778,29.998835,24.43083,587.383667,61.532874,1.199619426,407.374304,424.650783,441.491221,421.144519,673.816689,0.11889,0.16267,0
30,1026.46264,13,1.249647,562.249224,29.997542,24.504605,587.481967,61.505983,1.200092183,408.299519,427.852709,448.322415,425.025155,679.575306,0.11889,0.15239,0
30,1026.4591,13,1.249643,562.189508,29.996001,24.219104,587.119739,61.52628,1.199634653,405.571009,427.503029,452.309971,426.059594,680.932068,0.11889,0.14118,0
30,1026.4556,13.0064,1.249611,562.044207,29.992511,24.262106,586.954692,61.548025,1.199071294,401.337808,424.212665,450.243274,423.320759,676.551438,0.11889,0.12914,0
30,1026.45792,13.004,1.249624,561.981026,29.990666,24.615925,587.347502,61.526509,1.199416826,395.832197,418.496848,445.062557,418.768575,669.589932,0.11889,0.11641,0
30,1026.46108,13.0032,1.249632,562.306472,29.99926,24.685032,587.652595,61.521567,1.199856902,387.702843,408.353262,432.870874,409.712687,654.728795,0.11889,0.10311,0
30,1026.46336,13.0088,1.24961,562.139999,29.995079,24.790632,587.766283,61.523977,1.199642684,377.209971,393.858236,413.031609,395.764274,633.310586,0.11889,0.08938,0
30,1026.45854,13.0084,1.249606,562.049191,29.992706,24.833503,587.523066,61.514972,1.199723375,370.545861,379.468877,389.979045,381.2542,610.733427,0.11889,0.07536,0
30,1026.45442,13.0088,1.249599,562.22829,29.997566,24.430567,587.171809,61.511015,1.199994968,365.294455,359.333848,353.410849,358.539994,575.238829,0.11889,0.0612,0
30,1026.42564,13.014,1.249541,562.657648,30.00971,23.918676,587.031892,61.517255,1.200358994,381.640568,372.708371,358.660868,365.482839,582.81298,0.14111,0.25,0
30,1026.44156,13.012,1.249569,562.234034,29.998074,23.945043,587.057668,61.542043,1.199410271,382.254048,373.088292,358.785864,366.28411,583.305144,0.14111,0.23972,0
30,1026.4495,13.0124,1.249577,562.137435,29.995402,23.850621,586.81484,61.513576,1.199858445,381.95224,372.455288,358.676715,366.327113,582.686068,0.14111,0.23049,0
30,1026.42906,13.0156,1.249538,562.137578,29.995872,23.850095,586.825422,61.535286,1.199453922,381.417663,372.10134,358.452041,365.970731,582.367957,0.14111,0.22239,0
30,1026.43114,13.02,1.249522,562.158369,29.996627,24.06649,587.052733,61.516828,1.199844016,381.188647,372.195892,358.697622,366.224734,582.633269,0.14111,0.2155,0
30,1026.42652,13.022,1.249507,562.357073,30.002101,23.934654,586.944045,61.523031,1.199941977,380.093268,371.366604,357.932123,365.353698,581.909309,0.14111,0.20991,0
30,1026.44592,13.0296,1.249498,562.392106,30.00315,24.103443,587.171874,61.523493,1.199974921,378.825797,370.690857,357.208968,364.439059,581.732915,0.14111,0.20567,0
30,1026.45868,13.04,1.249468,562.224588,29.99904,24.077142,586.918398,61.50302,1.200209932,375.225399,368.878825,356.79354,363.102362,580.83821,0.14111,0.20281,0
30,1026.46384,13.0332,1.249504,562.327785,30.001361,24.071421,587.171292,61.531672,1.199743874,373.18428,368.619952,357.838755,363.405151,581.198662,0.14111,0.20138,0
30,1026.43452,13.0364,1.249454,562.092672,29.995685,24.124155,587.037345,61.504112,1.200054397,372.929943,368.699449,358.462687,363.578941,581.717786,0.14111,0.20102,0
30,1026.4081,13.04,1.249406,562.265506,30.000871,24.187673,587.207909,61.539229,1.199576954,371.880912,369.270188,360.946324,364.86153,584.174819,0.14111,0.19958,0
30,1026.41478,13.0392,1.249418,562.087119,29.995971,23.99804,586.809905,61.516051,1.199832931,370.462483,371.640137,366.811736,368.904512,590.404807,0.14111,0.19673,0
30,1026.46656,13.04,1.249478,562.232658,29.99914,24.145459,587.274979,61.512581,1.200027381,384.663983,393.39816,396.879736,389.026258,625.400701,0.14111,0.19248,0
30,1026.4003,13.04,1.249397,562.271677,30.001149,24.372901,587.503066,61.525025,1.199865013,398.149361,407.154503,409.987294,400.98852,643.999932,0.14111,0.18689,0
30,1026.38186,13.0424,1.249364,562.369368,30.004151,24.14066,587.197197,61.531779,1.199853359,400.418314,412.188987,419.632936,406.876747,652.471935,0.14111,0.18001,0
30,1026.41208,13.0452,1.249389,562.009745,29.994261,24.33003,586.933722,61.512664,1.199830592,405.228237,419.658702,432.079336,415.434164,665.218109,0.14111,0.17191,0
30,1026.38364,13.05,1.249333,562.216423,30.000443,24.351333,587.150903,61.529509,1.199749338,407.083017,424.730803,442.100758,421.122883,674.527152,0.14111,0.16267,0
30,1026.40134,13.0416,1.249391,562.11071,29.996923,24.372112,587.342373,61.518263,1.199827867,407.660399,427.677869,448.369102,424.54956,679.384889,0.14111,0.15239,0
30,1026.4128,13.0472,1.249381,562.129271,29.997544,24.414589,587.342308,61.524024,1.199740354,405.758868,428.439164,452.736647,425.751078,681.67422,0.14111,0.14118,0
30,1026.38866,13.04,1.249383,562.296361,30.001978,24.64775,587.667854,61.535217,1.19969943,402.93772,426.43637,452.002965,424.214545,679.195201,0.14111,0.12914,0
30,1026.37084,13.0492,1.249321,561.738272,29.987828,24.536824,586.975404,61.522676,1.199378045,395.2706,419.277797,445.313212,417.464695,669.049896,0.14111,0.11641,0
30,1026.36628,13.0408,1.249352,561.924586,29.992427,24.514862,587.161097,61.529919,1.199420778,387.22566,409.288528,433.369882,408.553723,654.569204,0.14111,0.10311,0
30,1026.42152,13.044,1.249405,561.982402,29.993331,24.356002,586.84094,61.523653,1.19957909,376.342284,394.36546,412.959351,393.897799,632.356562,0.14111,0.08938,0
30,1026.44438,13.0444,1.249431,561.836769,29.989131,24.748287,587.388861,61.51168,1.199644572,371.24238,381.143027,391.87741,381.547064,609.933407,0.14111,0.07536,0
30,1026.43614,13.0556,1.249372,562.022324,29.99479,24.721789,587.342244,61.52553,1.199600845,364.904733,359.662754,352.316778,356.294972,572.24225,0.14111,0.0612,0
30,1026.3933,13.06,1.249301,562.656935,30.012576,24.287947,587.632078,61.509046,1.200633847,382.529687,373.405093,359.671953,366.820397,584.624755,0.16333,0.25,0
30,1026.36998,13.0632,1.249259,561.940393,29.993969,23.913876,586.685762,61.516729,1.199739628,381.911472,372.285973,358.754961,366.338419,583.220454,0.16333,0.23972,0
30,1026.40008,13.06,1.249309,561.79756,29.989549,23.633898,586.350345,61.530765,1.199289195,381.028015,371.524543,358.176397,365.840797,582.009784,0.16333,0.23049,0
30,1026.42112,13.0716,1.249284,562.297785,30.003198,23.776188,586.815164,61.521738,1.200011071,380.92912,371.572347,358.400156,366.008604,582.193901,0.16333,0.22239,0
30,1026.40042,13.0768,1.249236,562.304858,30.003962,23.940243,586.928722,61.519705,1.200081285,380.862311,371.541054,358.79612,366.408318,582.955463,0.16333,0.2155,0
30,1026.39222,13.08,1.249212,561.784269,29.990357,24.040123,586.634276,61.51652,1.199599226,379.615493,370.891598,358.067181,365.467648,582.020435,0.16333,0.20991,0
30,1026.3895,13.08,1.249209,562.429131,30.007604,24.166764,587.249138,61.519354,1.200233804,378.514652,370.321122,357.277222,364.703987,581.939832,0.16333,0.20567,0
30,1026.4028,13.08,1.249225,562.034096,29.99687,23.924002,586.675505,61.51954,1.199800842,374.41472,368.017122,356.153881,362.664048,579.995302,0.16333,0.20281,0
30,1026.39696,13.08,1.249218,562.168053,30.00053,24.114293,587.037021,61.51511,1.200033647,373.434668,368.260411,357.984069,363.448418,581.528213,0.16333,0.20138,0
30,1026.40324,13.08,1.249226,562.182483,30.000823,23.961284,586.851587,61.516362,1.200020943,372.239397,367.685063,357.781484,363.02109,580.753264,0.16333,0.20102,0
30,1026.4035,13.08,1.249226,562.182388,30.000817,24.134742,587.083704,61.526573,1.199821547,371.091279,368.202941,360.197452,364.22806,582.739132,0.16333,0.19958,0
30,1026.38724,13.08,1.249206,561.872892,29.992795,24.187936,586.809775,61.509995,1.199824009,370.73299,371.091749,366.176816,368.374406,589.789634,0.16333,0.19673,0
30,1026.38118,13.08,1.249199,562.278797,30.003715,24.098709,587.120062,61.514214,1.200178529,380.98606,389.167706,395.272729,387.640962,622.743483,0.16333,0.19248,0
30,1026.4119,13.08,1.249236,561.980646,29.995311,24.051104,586.778934,61.532961,1.19947681,396.881896,406.357047,410.153979,400.507136,643.809305,0.16333,0.18689,0
30,1026.37744,13.08,1.249194,562.32489,30.005,24.251586,587.342438,61.511734,1.200278321,401.188024,413.208492,421.767291,408.489806,655.437942,0.16333,0.18001,0
30,1026.40048,13.08,1.249222,562.069982,29.997861,24.035191,586.815099,61.531015,1.199616719,404.455312,419.277408,432.168234,415.103087,665.105981,0.16333,0.17191,0
30,1026.41712,13.08,1.249243,562.669752,30.013618,23.855487,587.182133,61.510121,1.200654548,405.732303,423.653033,441.288767,420.083911,673.19144,0.16333,0.16267,0
30,1026.42302,13.08,1.24925,562.120204,29.998872,24.103772,586.866781,61.51101,1.200047309,406.964202,427.323585,447.968331,423.727181,678.99932,0.16333,0.15239,0
30,1026.44088,13.08,1.249272,562.242768,30.001882,24.261449,587.254268,61.521772,1.199957773,405.087727,428.322913,452.679049,425.237607,681.328823,0.16333,0.14118,0
30,1026.43228,13.08,1.249261,562.147831,29.999474,24.287816,587.063186,61.523336,1.199830961,401.50423,425.765753,451.502844,422.746992,677.887296,0.16333,0.12914,0
30,1026.44122,13.08,1.249272,561.809759,29.990321,24.38329,586.845875,61.533071,1.199275122,394.444289,419.59532,445.740474,416.74989,668.826775,0.16333,0.11641,0
30,1026.44172,13.08,1.249273,562.144271,29.999241,24.282753,587.223556,61.531404,1.199664321,387.427723,410.451377,434.588297,408.629995,655.135471,0.16333,0.10311,0
30,1026.44256,13.08,1.249274,562.077292,29.997442,24.494479,587.244009,61.523928,1.199738147,377.069253,395.917892,414.594248,394.427767,633.744231,0.16333,0.08938,0
30,1026.3839,13.0812,1.249197,561.838525,29.991989,24.494019,586.91314,61.526963,1.199460886,371.018888,382.068901,392.969647,381.454484,610.065688,0.16333,0.07536,0
30,1026.4124,13.0856,1.249213,561.866057,29.992538,24.73244,587.114545,61.518769,1.199642607,363.196389,357.560353,349.060209,353.409903,566.7122,0.16333,0.0612,0
30,1026.47742,13.08,1.249316,562.811448,30.016516,23.955037,587.311144,61.489846,1.201166407,381.500844,372.132174,358.962346,366.295353,583.27326,0.18556,0.25,0
30,1026.46014,13.0808,1.249292,561.814222,29.990206,23.828791,586.334631,61.514695,1.199628775,381.25631,371.567943,358.577819,366.186792,582.955732,0.18556,0.23972,0
30,1026.40854,13.0832,1.249218,561.806057,29.990868,23.553941,586.29373,61.51271,1.199693968,380.981723,371.266129,358.431984,366.078304,582.600729,0.18556,0.23049,0
30,1026.384,13.0972,1.249127,562.118828,30.000307,23.543947,586.422935,61.507426,1.200174643,380.326357,370.817825,358.09848,365.878544,581.972373,0.18556,0.22239,0
30,1026.41134,13.094,1.249175,562.397992,30.007188,23.638763,586.84094,61.540631,1.199802203,379.958335,370.722878,358.348605,365.97073,582.09856,0.18556,0.2155,0
30,1026.39,13.094,1.249149,562.038605,29.997911,23.797361,586.551619,61.512623,1.199977399,379.16298,370.278646,358.041538,365.418267,582.231769,0.18556,0.20991,0
30,1026.3908,13.0976,1.249134,562.225205,30.003067,23.792298,586.624017,61.506834,1.200296611,377.433735,369.307076,356.543413,363.870356,581.034484,0.18556,0.20567,0
30,1026.38064,13.0964,1.249127,561.840092,29.992875,23.866336,586.60304,61.521129,1.199610066,374.675043,368.181833,356.673209,363.113337,580.726881,0.18556,0.20281,0
30,1026.35846,13.1,1.249084,562.154476,30.001778,23.696955,586.453389,61.500035,1.200377734,371.953835,366.839997,356.960029,362.485262,580.319015,0.18556,0.20138,0
30,1026.37132,13.0948,1.249122,562.28549,30.004814,23.670456,586.613953,61.520804,1.200093924,371.377178,366.807449,357.578901,362.750844,580.477821,0.18556,0.20102,0
30,1026.39626,13.096,1.249148,562.089682,29.999287,23.823728,586.489553,61.513267,1.200019879,370.104853,367.076711,359.614092,363.621153,581.893009,0.18556,0.19958,0
30,1026.40206,13.1,1.249137,561.930187,29.995155,23.649284,586.215747,61.506326,1.199989996,369.429363,369.5188,364.917643,367.042109,587.993169,0.18556,0.19673,0
30,1026.3996,13.0992,1.249138,562.085362,29.999291,23.966808,586.820034,61.532092,1.199652907,377.818593,385.099471,392.891794,386.30525,619.409248,0.18556,0.19248,0
30,1026.4048,13.1092,1.2491,562.098274,30.000083,23.881657,586.649794,61.531867,1.199688966,395.785708,405.86587,411.319063,400.86313,644.884984,0.18556,0.18689,0
30,1026.39976,13.12,1.249047,562.059872,29.999698,23.850358,586.706799,61.511235,1.200075962,400.71486,413.012871,422.338949,408.857235,655.844624,0.18556,0.18001,0
30,1026.44436,13.12,1.249101,562.142609,30.001254,23.987125,586.779387,61.506584,1.200228959,404.641786,419.557446,432.855488,415.678105,666.060739,0.18556,0.17191,0
30,1026.42656,13.12,1.24908,561.903985,29.995146,23.855487,586.417482,61.508311,1.19995091,405.534848,423.589645,441.496808,420.094498,673.546638,0.18556,0.16267,0
30,1026.49116,13.12,1.249158,562.223259,30.002722,24.092725,587.099156,61.529953,1.19983182,406.609984,427.266179,448.140013,423.727444,678.824288,0.18556,0.15239,0
30,1026.44612,13.12,1.249103,561.936548,29.995729,24.335356,587.187133,61.530984,1.199532065,405.416162,428.808435,453.308963,425.28022,681.970706,0.18556,0.14118,0
30,1026.43444,13.1208,1.249086,561.958194,29.99652,23.834314,586.231262,61.520153,1.199774888,399.899321,424.788208,450.804806,421.567902,676.212413,0.18556,0.12914,0
30,1026.42504,13.12,1.249078,561.998067,29.997679,24.509931,587.43022,61.525867,1.199709815,394.927833,420.503697,446.74953,417.39355,670.018506,0.18556,0.11641,0
